2026-02-27 15:06:09 | INFO     | Scheduler PFE démarré
2026-02-27 15:06:09 | INFO     | Intervalle      : 1 minute(s)
2026-02-27 15:06:09 | INFO     | Reconnexion     : 3 tentatives / 5s d'intervalle
2026-02-27 15:06:09 | INFO     | Mode            : Nouveaux seulement
2026-02-27 15:06:09 | INFO     | Appuie sur Ctrl+C pour arrêter
2026-02-27 15:06:09 | INFO     | ========================================
2026-02-27 15:06:09 | INFO     | Début vérification des emails
2026-02-27 15:06:09 | INFO     | ========================================
2026-02-27 15:06:09 | INFO     | Tentative de connexion 1/3...
2026-02-27 15:06:09 | INFO     | Tentative de connexion IMAP...
2026-02-27 15:06:09 | CRITICAL | Erreur inattendue : [Errno 11001] getaddrinfo failed
2026-02-27 15:06:09 | WARNING  | Échec tentative 1/3 : [Errno 11001] getaddrinfo failed
2026-02-27 15:06:09 | INFO     | Nouvelle tentative dans 5s...
2026-02-27 15:06:14 | INFO     | Tentative de connexion 2/3...
2026-02-27 15:06:14 | INFO     | Tentative de connexion IMAP...
2026-02-27 15:06:14 | CRITICAL | Erreur inattendue : [Errno 11001] getaddrinfo failed
2026-02-27 15:06:14 | WARNING  | Échec tentative 2/3 : [Errno 11001] getaddrinfo failed
2026-02-27 15:06:14 | INFO     | Nouvelle tentative dans 5s...
2026-02-27 15:06:19 | INFO     | Tentative de connexion 3/3...
2026-02-27 15:06:19 | INFO     | Tentative de connexion IMAP...
2026-02-27 15:06:19 | CRITICAL | Erreur inattendue : [Errno 11001] getaddrinfo failed
2026-02-27 15:06:19 | WARNING  | Échec tentative 3/3 : [Errno 11001] getaddrinfo failed
2026-02-27 15:06:19 | ERROR    | Nombre maximum de tentatives atteint — abandon
2026-02-27 15:06:19 | ERROR    | Impossible de se connecter après 3 tentatives — cycle ignoré
2026-02-27 15:07:19 | INFO     | Scheduler arrêté par l'utilisateur
2026-02-27 15:07:26 | INFO     | Scheduler PFE démarré
2026-02-27 15:07:26 | INFO     | Intervalle      : 1 minute(s)
2026-02-27 15:07:26 | INFO     | Reconnexion     : 3 tentatives / 5s d'intervalle
2026-02-27 15:07:26 | INFO     | Mode            : Nouveaux seulement
2026-02-27 15:07:26 | INFO     | Appuie sur Ctrl+C pour arrêter
2026-02-27 15:07:26 | INFO     | ========================================
2026-02-27 15:07:26 | INFO     | Début vérification des emails
2026-02-27 15:07:26 | INFO     | ========================================
2026-02-27 15:07:26 | INFO     | Tentative de connexion 1/3...
2026-02-27 15:07:26 | INFO     | Tentative de connexion IMAP...
2026-02-27 15:07:26 | CRITICAL | Erreur inattendue : [Errno 11001] getaddrinfo failed
2026-02-27 15:07:26 | WARNING  | Échec tentative 1/3 : [Errno 11001] getaddrinfo failed
2026-02-27 15:07:26 | INFO     | Nouvelle tentative dans 5s...
2026-02-27 15:07:31 | INFO     | Tentative de connexion 2/3...
2026-02-27 15:07:31 | INFO     | Tentative de connexion IMAP...
2026-02-27 15:07:31 | CRITICAL | Erreur inattendue : [Errno 11001] getaddrinfo failed
2026-02-27 15:07:31 | WARNING  | Échec tentative 2/3 : [Errno 11001] getaddrinfo failed
2026-02-27 15:07:31 | INFO     | Nouvelle tentative dans 5s...
2026-02-27 15:07:36 | INFO     | Tentative de connexion 3/3...
2026-02-27 15:07:36 | INFO     | Tentative de connexion IMAP...
2026-02-27 15:07:39 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-27 15:07:39 | INFO     | Connexion établie avec succès
2026-02-27 15:07:40 | INFO     | Aucun nouveau email trouvé
2026-02-27 15:07:40 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-27 15:07:40 | INFO     | Déconnexion propre réussie
2026-02-27 15:07:40 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-27 15:08:00 | INFO     | Scheduler arrêté par l'utilisateur
2026-02-27 15:08:30 | INFO     | Scheduler PFE démarré
2026-02-27 15:08:30 | INFO     | Intervalle      : 1 minute(s)
2026-02-27 15:08:30 | INFO     | Reconnexion     : 3 tentatives / 5s d'intervalle
2026-02-27 15:08:30 | INFO     | Mode            : Nouveaux seulement
2026-02-27 15:08:30 | INFO     | Appuie sur Ctrl+C pour arrêter
2026-02-27 15:08:30 | INFO     | ========================================
2026-02-27 15:08:30 | INFO     | Début vérification des emails
2026-02-27 15:08:30 | INFO     | ========================================
2026-02-27 15:08:30 | INFO     | Tentative de connexion 1/3...
2026-02-27 15:08:30 | INFO     | Tentative de connexion IMAP...
2026-02-27 15:08:30 | CRITICAL | Erreur inattendue : [Errno 11001] getaddrinfo failed
2026-02-27 15:08:30 | WARNING  | Échec tentative 1/3 : [Errno 11001] getaddrinfo failed
2026-02-27 15:08:30 | INFO     | Nouvelle tentative dans 5s...
2026-02-27 15:08:35 | INFO     | Tentative de connexion 2/3...
2026-02-27 15:08:35 | INFO     | Tentative de connexion IMAP...
2026-02-27 15:08:37 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-27 15:08:38 | INFO     | Connexion établie avec succès
2026-02-27 15:08:38 | INFO     | Aucun nouveau email trouvé
2026-02-27 15:08:38 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-27 15:08:38 | INFO     | Déconnexion propre réussie
2026-02-27 15:08:38 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-27 15:08:51 | INFO     | Scheduler arrêté par l'utilisateur
2026-02-27 15:09:02 | INFO     | Scheduler PFE démarré
2026-02-27 15:09:02 | INFO     | Intervalle      : 1 minute(s)
2026-02-27 15:09:02 | INFO     | Reconnexion     : 3 tentatives / 5s d'intervalle
2026-02-27 15:09:02 | INFO     | Mode            : Nouveaux seulement
2026-02-27 15:09:02 | INFO     | Appuie sur Ctrl+C pour arrêter
2026-02-27 15:09:02 | INFO     | ========================================
2026-02-27 15:09:02 | INFO     | Début vérification des emails
2026-02-27 15:09:02 | INFO     | ========================================
2026-02-27 15:09:02 | INFO     | Tentative de connexion 1/3...
2026-02-27 15:09:02 | INFO     | Tentative de connexion IMAP...
2026-02-27 15:09:03 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-27 15:09:03 | INFO     | Connexion établie avec succès
2026-02-27 15:09:04 | INFO     | Aucun nouveau email trouvé
2026-02-27 15:09:04 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-27 15:09:04 | INFO     | Déconnexion propre réussie
2026-02-27 15:09:04 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-27 15:09:16 | INFO     | Scheduler arrêté par l'utilisateur
